source_parser,parser,run,mrd,checkpoint,n_t,n_frontier,gotu_est,rho,blocks_seen,log_err_shallow,zc_rate_shallow,n_blocks_shallow,log_err_medium,zc_rate_medium,n_blocks_medium,log_err_deep,zc_rate_deep,n_blocks_deep
parsera_b,parserb,parserb_run_10,35.82,0.75,28036047,197,3.067479520204828e-06,0.9115269833374784,1423,6.543780321565226,1.0,88,6.709791873546327,0.7782178217821782,8585,5.599298184222431,0.1130014326647564,5584
parsera_b,parserb,parserb_run_10,35.82,1.0,37381396,197,2.086599441069563e-06,0.9105322059189256,1439,6.613271752731606,1.0,88,6.799713571999857,0.7778037110514646,8569,5.631341444272511,0.1130014326647564,5584
parsera_b,parserb,parserb_run_11,35.82,0.1,4166048,197,2.064306508230342e-05,0.9234643123601094,1231,5.687882405238901,1.0,114,6.0020689361759905,0.7824248657296309,8751,5.329418950627995,0.1130014326647564,5584
parsera_b,parserb,parserb_run_11,35.82,0.25,10415121,197,9.985481685714453e-06,0.9166252176075604,1341,6.043886934087837,1.0,106,6.349234552354973,0.7798589432304313,8649,5.4809101912081,0.1130014326647564,5584
parsera_b,parserb,parserb_run_11,35.82,0.5,20830243,197,4.128612421852208e-06,0.9138895797065406,1385,6.297283786096054,1.0,98,6.5905442008220305,0.778938813421572,8613,5.553034881508374,0.1130014326647564,5584
parsera_b,parserb,parserb_run_11,35.82,0.75,31245364,197,3.328493788710543e-06,0.91127828898284,1427,6.553721256816811,1.0,88,6.759120121292229,0.7781144388765878,8581,5.611906507535787,0.1130014326647564,5584
parsera_b,parserb,parserb_run_11,35.82,1.0,41660486,197,2.16032045329476e-06,0.9100348172096492,1447,6.680773057858928,1.0,84,6.861610706673283,0.7776999416228838,8565,5.644639491541346,0.1130014326647564,5584
parsera_b,parserb,parserb_run_12,35.82,0.1,4198078,197,1.8103522612014356e-05,0.9232156180054713,1235,5.689849140214835,1.0,115,5.99015192679528,0.7823004802195289,8746,5.336177240203409,0.1130014326647564,5584
parsera_b,parserb,parserb_run_12,35.82,0.25,10495195,197,8.956479608049207e-06,0.9178686893807512,1321,6.048784511788927,1.0,108,6.335123454182827,0.7803161416868581,8667,5.46008402372498,0.1130014326647564,5584
parsera_b,parserb,parserb_run_12,35.82,0.5,20990391,197,3.7159860433281113e-06,0.9140139268838596,1383,6.333975826005333,1.0,102,6.594714336235097,0.7788874695157357,8611,5.548141813969348,0.1130014326647564,5584
parsera_b,parserb,parserb_run_12,35.82,0.75,31485586,197,2.032676158544421e-06,0.9121487192240736,1413,6.523091477794661,1.0,97,6.730104204206037,0.7782436524574889,8586,5.594888401465675,0.1130014326647564,5584
parsera_b,parserb,parserb_run_12,35.82,1.0,41980782,197,1.5721479414080472e-06,0.9106565530962448,1437,6.641805206426465,1.0,91,6.834034453888389,0.7777777777777778,8568,5.628063498839226,0.1130014326647564,5584
parsera_b,parserb,parserb_run_13,35.82,0.1,4375802,197,2.011059915416648e-05,0.922593882118876,1245,5.722861147794502,1.0,113,6.019479760017584,0.7821011673151751,8738,5.348373105121004,0.1130014326647564,5584
parsera_b,parserb,parserb_run_13,35.82,0.25,10939507,197,7.861414595740009e-06,0.9174956478487938,1327,6.096635900991309,1.0,103,6.356714718298521,0.7802907915993538,8666,5.463631507058768,0.1130014326647564,5584
parsera_b,parserb,parserb_run_13,35.82,0.5,21879014,197,3.6564719049953537e-06,0.9136408853519024,1389,6.342163721814581,1.0,92,6.616356602845293,0.7789901334881022,8615,5.556581707796373,0.1130014326647564,5584
